IID,SCORE
HG00469,-0.8779657691788219
HG00470,-0.34752834218699546
HG00471,-0.5328364590572124
HG00472,0.33674321928281803
HG00473,-0.7291599644285729
HG00474,0.46202517500899754
HG00475,-0.19822443897322922
HG00476,-0.6532919526524512
HG00477,-0.4578769509925408
HG00478,-0.5080127165978392
HG00479,-0.698726139692652
HG00480,-0.14656581015671252
HG00481,-0.6798955500389512
HG00482,-1.0639236553632376
HG00483,-0.33788555304598333
HG00484,-0.9117116183956901
HG00485,-0.4880712620048242
HG00486,-0.551350284684873
HG00487,-0.5360743202408083
HG00488,0.6219883225611499
HG00489,-0.16205485611722906
HG00490,-0.08586640917308208
HG00491,-0.9010437930852131
HG00492,-0.4484779354824069
HG00493,-0.09798997960758238
HG00494,-0.5978900576865241
HG00495,0.18133093850645168
HG00496,-0.6697272634352953
HG00497,-0.30026282598083875
HG00498,-0.4210960212381452
HG00499,-0.11854591013721148
HG00500,-0.44304559697210766
HG00501,-0.2940243104350019
HG00502,-0.2800076530048837
HG00503,-0.4809051437801726
HG00504,0.010789847778035822
HG00505,-0.08868180726555012
HG00506,-0.22052914272607704
HG00507,-0.35836080005186144
HG00508,0.13636655310566279
HG00509,-0.2798883671058779
HG00510,-0.30846034645141784
HG00511,-0.14258897994910757
HG00512,0.499263750573847
HG00513,-0.7252316230741493
HG00514,0.12560629927991898
HG00516,-0.9481266122112038
HG00524,-0.09719546260221883
HG00525,0.45027339609184014
HG00526,0.012231149065218216
HG00527,-0.11600396833275554
HG00528,-0.4107732258214
HG00530,-0.17228176876301493
HG00531,-0.28643172717063325
HG00533,-0.5017057683179225
HG00534,-0.3016778481594675
HG00536,-0.10481271603541958
HG00537,-0.49414192203155416
HG00538,-0.5098928301000646
HG00539,-0.7332501540371646
HG00540,-0.02725966948095712
HG00541,0.03507433922511871
HG00542,-0.09139450888383616
HG00543,0.204356742668198
HG00544,-0.14937176872905067
HG00545,-0.026741190054126895
HG00546,-0.06229274998293467
HG00547,-0.22170893582942142
HG00549,-0.3988273611018738
HG00551,0.7079463346872985
HG00553,-0.3670266350769346
HG00554,-0.4532818931237599
HG00556,-0.009807239184916883
HG00557,-0.08325229975305394
HG00558,-0.7512119519964839
HG00559,0.26786387224009933
HG00560,-0.222779252781456
HG00561,-0.6327274175909785
HG00562,0.2945177549074819
HG00563,0.06747239046756923
HG00564,-0.6946633311533988
HG00565,0.5317601211919144
HG00566,0.08082709892524889
HG00567,-0.1889110738200186
HG00568,0.4563762224267014
HG00569,-0.12057113355988892
HG00570,-0.19612309588194568
HG00571,-0.45103300678006597
HG00572,0.04980209712861405
HG00573,0.007366316425028663
HG00574,-0.1788809675964684
HG00575,-0.5033224978794175
HG00577,-0.13241228280023903
HG00578,-0.212942870419294
HG00580,-0.7224568453136297
HG00581,-0.7782347400539116
HG00583,0.043069842336099035
HG00584,-1.233881368628841
HG00585,-0.10197847552921999
HG00587,-0.377563088886342
HG00589,0.3426850318939797
HG00590,-0.38376638193084267
HG00592,0.08110403518636441
HG00593,-0.34483566078707756
HG00595,-0.13893674451438695
HG00596,0.11229248926696458
HG00598,-0.3713024648220707
HG00599,0.21701092942975644
HG00601,-0.5854589840493339
HG00602,-0.06602016588046156
HG00604,0.18720833622806218
HG00605,0.081327116689863
HG00607,0.5879105742997174
HG00608,-0.4926187327396583
HG00610,-0.7408729781437505
HG00611,-0.5857159157452321
HG00613,0.08149044283232978
HG00614,0.015962527097413443
HG00616,-0.14357011483016197
HG00617,-0.6375762821999947
HG00619,0.12440089267027729
HG00620,-0.6786009663486978
HG00622,0.28248847161436597
HG00623,0.9673191722099935
HG00625,-0.03704689770235087
HG00626,0.05030920029720201
HG00628,-0.3835210588186895
HG00629,-0.9146780110622043
HG00630,-0.42781644717378564
HG00631,-0.6254553612110156
HG00632,-0.7682322452105342
HG00633,0.5096555286126457
HG00634,-0.07478183273200834
HG00635,-0.03170996749644181
HG00637,-0.3093978176471278
HG00638,-0.2545016204411935
HG00640,0.20410683507889918
HG00641,-0.19783832625791087
HG00642,0.02917579581157223
HG00643,-0.26382893289111037
HG00644,-0.3227560455431614
HG00645,-0.7520677915706706
HG00646,-0.9822284219464259
HG00648,-0.29026175850997316
HG00649,-0.16202053378832856
HG00650,-0.7033676308009844
HG00651,-0.19870026558196396
HG00653,-0.16312696660222958
HG00654,-1.0541024280431415
HG00656,-0.5537782627021348
HG00657,-0.0205911980458591
HG00659,-0.028737920307636083
HG00660,-0.6499617262923834
HG00662,-0.12091374603850687
HG00663,0.2274345932653423
HG00665,0.12851581706513013
HG00666,-0.2232192293240184
HG00667,-0.3734880495323547
HG00668,-0.43855169608367217
HG00669,0.0038249364691737286
HG00671,-0.10613407802878755
HG00672,0.06897569526040717
HG00674,-0.1316284785495515
HG00675,0.1453256247800885
HG00676,-0.14666029071145528
HG00677,0.13158649034429595
HG00678,0.16631574101182875
HG00679,-0.5091851373066447
HG00680,-0.9138436796982846
HG00681,0.4375363195450679
HG00682,-0.08131519977681609
HG00683,-0.8760807130640361
HG00684,-0.47261202127858426
HG00685,0.1264197146835148
HG00686,-0.29756569831278246
HG00689,-0.391263164269472
HG00690,0.3800355660781881
HG00692,-0.6070661774219523
HG00693,-0.506615433846749
HG00694,-0.09956897326053853
HG00695,-0.027368571395874675
HG00696,0.015325511446182938
HG00697,0.18261117957019932
HG00699,-0.10473310014121241
HG00700,0.01251960417996656
HG00702,-0.2893131733558415
HG00703,-0.15952004413495682
HG00704,-0.1414422186023746
HG00705,-0.09807243163776465
HG00706,0.1266880504173691
HG00707,0.03903473896015586
HG00708,-0.16697170443064618
HG00709,-0.5110395971282272
HG00731,-0.1575149487491155
HG00732,-0.19609677086996394
HG00733,-0.10690918701931842
HG00734,0.70487100383901
HG00736,-0.39598518430782603
HG00737,-0.014533067488655044
HG00739,0.246003905512901
HG00740,-0.1452856282351288
HG00742,0.7578191520502169
HG00743,-0.3372254424261314
HG00745,-0.054127225560557046
HG00746,-0.5068784763408503
HG00747,-0.32653477320977575
HG00748,-0.08442984732806753
HG00749,0.1564297979224766
HG00750,-0.056140962921694904
HG00752,0.3228751072517655
HG00753,-0.22309001323096522
HG00754,-0.31873035123108695
HG00755,0.9054467952550486
HG00756,-0.025843379744973194
HG00757,-0.4748949593385503
HG00759,-0.46472714893842126
HG00760,-0.5648885415390364
HG00762,0.19282476428145687
HG00763,-0.3317169244945551
HG00764,-0.13344744981530499
HG00765,-0.21040669753350993
HG00766,0.11013773888178482
HG00767,-0.5262072182508368
HG00768,-0.6184707457728638
HG00769,-0.0943633257443812
HG00770,0.05750678359099845
HG00771,-0.050722971359031255
HG00772,-0.5111717435720424
HG00773,0.08836188833124994
HG00774,-0.4847247258049596
HG00775,-0.39508438157786974
HG00776,-0.5654020611679113
HG00777,0.33982704617649884
HG00778,0.07059556534222713
HG00779,0.05913332907372171
HG00780,0.3180756450046359
HG00781,0.9492601768898531
HG00782,-0.8739599650965746
HG00783,-0.4825134374096499
HG00784,-0.43324179393916795
HG00785,-0.5278504717447017
HG00786,-0.6192815654338168
HG00787,-0.3056201154271234
HG00788,-0.675334618004688
HG00789,-0.049710917408915006
HG00790,-0.16395523679998258
HG00791,0.009150757632705786
HG00792,0.019916111700543415
HG00793,0.05833236330163594
HG00794,-0.3353584833273893
HG00795,0.6704450199418945
HG00796,-0.0902773738344182
HG00797,-0.9357538522583172
HG00799,-0.5889579006929389
HG00800,-0.8865708051760152
HG00802,-0.17781067752619287
HG00803,-0.2339118663383041
HG00804,-0.37366924139306135
HG00805,0.6260054085198873
HG00806,0.03654989482781043
HG00807,0.107962859335162
HG00808,-0.560208830338256
HG00809,-0.5876552201846641
HG00810,-0.16996002276410785
HG00811,-0.11504352129222255
HG00812,-0.9332648238605489
HG00813,-0.2574997916129321
HG00814,-0.17912613618540285
HG00815,-0.27154814363891916
HG00816,-0.5127590142581799
HG00817,-0.40234058535060363
HG00818,-0.2561096268485513
HG00819,-0.14818943048042874
HG00820,0.05905196608438898
HG00821,0.2510012218361912
HG00822,-0.3034810021261871
HG00823,-0.36872217827371223
HG00824,-0.008337232430967734
HG00825,0.0614926702968564
HG00826,-0.35986961468998263
HG00827,0.13388664991276059
HG00828,0.21016880955408831
HG00829,0.3360079829535769
HG00830,0.5322189895894324
HG00831,-0.5341389871074858
HG00832,-0.17919624199713147
HG00833,-0.18025283272335624
HG00834,-0.22434326283230704
HG00835,-0.4465828091868068
HG00836,-0.7837785997027679
HG00837,-0.14743164736110567
HG00838,-0.49460100192971823
HG00839,-0.1501274285625576
HG00840,-0.5049583560129777
HG00841,-0.6281822450444384
HG00842,-0.09033090109603485
HG00843,-0.12394844039162084
HG00844,0.048766490836600146
HG00845,0.6965402706195865
HG00846,-0.07299686101578656
HG00847,0.010784968480257034
HG00848,-0.6192727277993055
HG00849,-0.7036810800242661
HG00850,0.4533968329390081
HG00851,-0.557147047269108
HG00852,-0.6057182496161564
HG00853,-0.20056468503451416
HG00854,-0.22116558107376297
HG00855,-0.5486906233979352
HG00856,-0.3077652017851219
HG00857,0.310884289356522
HG00858,-0.5097766230809807
HG00859,-0.7467287456964403
HG00860,0.1952537479467962
HG00861,0.013694114893416376
HG00862,-0.43499310784554035
HG00863,-0.8227297409023732
HG00864,-0.48503213731602857
HG00865,-0.2068568289376262
HG00866,0.28519898664115584
HG00867,-0.6027498522674456
HG00868,-0.2188784162254261
HG00869,0.08741832686962284
HG00870,-1.1449269915371583
HG00871,0.23202258291296432
HG00872,-0.6615640707136354
HG00873,-0.05093941703816399
HG00874,-0.08533735407694801
HG00875,0.25250523303822225
HG00876,0.037332710376275446
HG00877,-1.1433235262655284
HG00878,-0.5012229924532957
HG00879,-0.12907569184475748
HG00880,-0.2634158900834981
HG00881,0.007772646237929809
HG00882,0.1334725952460252
HG00883,0.06052774012844658
HG00884,-0.2711956568379604
HG00885,-0.9292430828837775
HG00886,-0.3684500395382623
HG00887,-0.01692036267037328
HG00888,-0.6244683322283525
HG00889,0.06972997118501953
HG00890,0.18146417745817714
HG00891,-0.13364723515751628
HG00892,-1.420116042097158
HG00893,-0.700125227845399
HG00894,0.575711468729812
HG00895,-0.405164038149042
HG00896,-0.984806547565611
HG00897,0.31325174696670177
HG00898,-0.1794150254895911
HG00899,0.26071200514775483
HG00900,-0.07313026215155193
HG00901,9.104372074644762e-05
HG00902,-0.03843467132150691
HG00903,0.09642728736654718
HG00904,0.7334599568578187
HG00905,0.2067097546587446
HG00906,-0.8219928129553196
HG00907,-0.004706077039546147
HG00908,0.27544504569921735
HG00909,0.300128965195374
HG00910,-0.3568071291694289
HG00911,0.284905600299853
HG00912,0.18926573549904588
HG00913,0.8524390305861952
HG00914,-0.48720070005539984
HG00915,-0.3893839124046514
HG00916,-0.3082272003390534
HG00917,-0.38245757089563415
HG00918,-0.5436563663046847
HG00919,-1.2987107638876532
HG00920,-0.36007082780516764
HG00921,-0.03587483032899855
HG00922,-0.38366704810798313
HG00923,0.595545693198937
HG00924,-0.1794068723129642
HG00925,0.33574291505024334
HG00926,-0.07939528958727676
HG00927,0.1484074273489616
HG00928,-0.07220980545398771
HG00929,0.36709396358351654
HG00930,-0.16224525402661602
HG00931,0.01523586950139838
HG00932,-0.03709456115230239
HG00933,-0.3010366967169349
HG00934,-0.021511129009570334
HG00935,0.7161045344669053
HG00936,-0.29382404705288223
HG00937,-0.015671755201570298
HG00938,0.32233647299055934
HG00939,0.2749501228767337
HG00940,-0.1800759403755519
HG00941,-1.1457823250324082
HG00942,0.02353457647906157
HG00943,-1.0796920210768148
HG00944,0.4078786915155044
HG00945,-0.11646813513487733
HG00946,0.2182685648123859
HG00947,-0.5485312109145998
HG00948,-0.8107710132345818
HG00949,-0.0796638323142814
HG00950,-0.19834890699031643
HG00951,-0.38298926110656917
HG00952,-0.15066457160854965
HG00953,0.931030151667407
HG00954,0.15168070069920406
HG00955,0.23835783788409012
HG00956,0.15547535467431292
HG00957,0.41171913640120417
HG00958,-0.2614368985135803
HG00959,-1.0132797592546783
HG00960,-0.26083792882802315
HG00961,0.1424918382705895
HG00962,-0.5758235193103977
HG00963,-0.255910751237298
HG00964,-0.4637215603785326
HG00965,0.42081819434315015
HG00966,0.11738106861192646
HG00967,0.07790117824364426
HG00968,0.06582964945037564
HG00969,-0.19981889862901758
HG00970,-0.10514530688491058
HG00971,-0.6626664228706304
HG00972,-1.0663734058322287
HG00973,-0.1242872882448863
HG00974,-0.0541671286710714
HG00975,0.3027754739891122
HG00976,0.44876260104441057
HG00977,0.44822338915157534
HG00978,-0.5872031128160915
HG00979,-0.32683326209174696
HG00980,0.008870788099372223
HG00981,0.8360639660656458
HG00982,0.41197599893745085
HG00983,0.26654093571774684
HG00984,-0.34115610367747395
HG00985,-0.5409060912817462
HG00986,0.13328765858012212
HG00987,-0.6285866217392939
HG00988,-0.280937536715258
HG00989,-0.2310784690375752
